state,abbrev,p0_upper_avg,p0_lower_avg,p0_upper_open,p0_upper_nonopen,p0_lower_open,p0_lower_nonopen,share_open,share_nonopen,rationing
New York,NY,2.0157725480159763,1.5078862740079881,0.6999999999999997,2.625812547550656,0.8499999999999999,1.812906273775328,0.31677018633540366,0.6832298136645963,0.6832298136645963
North Carolina,NC,2.0652473928645496,1.5326236964322748,0.7,2.625812547550656,0.85,1.812906273775328,0.29107981220657275,0.7089201877934272,0.7089201877934272
North Dakota,ND,0.7318316123562092,0.8659158061781047,0.7,2.625812547550656,0.85,1.812906273775328,0.9834710743801653,0.01652892561983471,0.01652892561983471
Ohio,OH,1.1251793936150793,1.0625896968075397,0.6999999999999995,2.625812547550656,0.8499999999999998,1.812906273775328,0.7792207792207793,0.22077922077922074,0.22077922077922074
Oklahoma,OK,1.3140271890741224,1.157013594537061,0.7000000000000002,2.625812547550656,0.8500000000000001,1.812906273775328,0.681159420289855,0.31884057971014496,0.31884057971014496
Oregon,OR,1.4599619021724566,1.2299809510862283,0.7000000000000003,2.625812547550656,0.8500000000000001,1.812906273775328,0.6053811659192825,0.3946188340807175,0.3946188340807175
Pennsylvania,PA,1.7307165747454218,1.3653582873727108,0.7000000000000002,2.625812547550656,0.8500000000000001,1.812906273775328,0.46478873239436613,0.5352112676056339,0.5352112676056339
Rhode Island,RI,2.4176165964640988,1.7088082982320494,0.6999999999999995,2.625812547550656,0.8499999999999998,1.812906273775328,0.10810810810810811,0.8918918918918919,0.8918918918918919
South Carolina,SC,1.5906883032421786,1.295344151621089,0.6999999999999997,2.625812547550656,0.8499999999999999,1.812906273775328,0.5375,0.4625,0.4625
South Dakota,SD,0.8719475488884512,0.9359737744442256,0.6999999999999997,2.625812547550656,0.8499999999999999,1.812906273775328,0.9107142857142857,0.08928571428571427,0.08928571428571427
Tennessee,TN,1.4095098859397153,1.2047549429698576,0.6999999999999997,2.625812547550656,0.8499999999999999,1.812906273775328,0.631578947368421,0.3684210526315789,0.3684210526315789
Texas,TX,1.209052361295237,1.1045261806476185,0.7,2.625812547550656,0.85,1.812906273775328,0.7356687898089171,0.2643312101910828,0.2643312101910828
Utah,UT,0.7,0.85,0.7,,0.85,,1.0,0.0,0.0
Vermont,VT,2.3601832306471175,1.6800916153235586,0.6999999999999998,2.625812547550656,0.8499999999999999,1.812906273775328,0.13793103448275867,0.8620689655172413,0.8620689655172413
Virginia,VA,1.544999383108961,1.2724996915544806,0.6999999999999995,2.625812547550656,0.8499999999999998,1.812906273775328,0.5612244897959184,0.4387755102040816,0.4387755102040816
Washington,WA,1.525348234664567,1.2626741173322835,0.7000000000000001,2.625812547550656,0.8500000000000001,1.812906273775328,0.5714285714285714,0.42857142857142855,0.42857142857142855
West Virginia,WV,1.5705727954681046,1.2852863977340523,0.7,2.625812547550656,0.85,1.812906273775328,0.5479452054794521,0.45205479452054786,0.45205479452054786
Wisconsin,WI,1.2392275133141837,1.1196137566570918,0.7,2.625812547550656,0.85,1.812906273775328,0.72,0.28,0.28
Wyoming,WY,0.7000000000000001,0.8500000000000001,0.7000000000000001,,0.8500000000000001,,1.0,0.0,0.0
