state,abbrev,p0_upper_avg,p0_lower_avg,p0_upper_open,p0_upper_nonopen,p0_lower_open,p0_lower_nonopen,share_open,share_nonopen,rationing
South Carolina,SC,1.587955245317328,1.2939776226586641,0.7000000000000001,2.619903233118547,0.8500000000000001,1.8099516165592735,0.5375,0.4625,0.4625
South Dakota,SD,0.8714199315284414,0.9357099657642207,0.6999999999999998,2.6199032331185466,0.8499999999999999,1.8099516165592733,0.9107142857142857,0.08928571428571427,0.08928571428571427
Tennessee,TN,1.4073327700963063,1.203666385048153,0.6999999999999995,2.6199032331185466,0.8499999999999998,1.8099516165592733,0.631578947368421,0.3684210526315789,0.3684210526315789
Texas,TX,1.2074903450599979,1.103745172529999,0.7,2.6199032331185466,0.85,1.8099516165592733,0.7356687898089171,0.2643312101910828,0.2643312101910828
Utah,UT,0.7,0.85,0.7,,0.85,,1.0,0.0,0.0
Vermont,VT,2.355088994067713,1.6775444970338567,0.6999999999999993,2.6199032331185474,0.8499999999999996,1.8099516165592737,0.13793103448275867,0.8620689655172413,0.8620689655172413
Virginia,VA,1.5424065206540565,1.2712032603270282,0.7,2.619903233118547,0.85,1.8099516165592735,0.5612244897959184,0.4387755102040816,0.4387755102040816
Washington,WA,1.52281567133652,1.26140783566826,0.7,2.619903233118547,0.85,1.8099516165592735,0.5714285714285714,0.42857142857142855,0.42857142857142855
West Virginia,WV,1.5679014615467401,1.2839507307733702,0.7000000000000002,2.6199032331185466,0.8500000000000001,1.8099516165592733,0.5479452054794521,0.45205479452054786,0.45205479452054786
Wisconsin,WI,1.2375729052731925,1.1187864526365963,0.6999999999999994,2.6199032331185466,0.8499999999999996,1.8099516165592733,0.72,0.28,0.28
Wyoming,WY,0.6999999999999995,0.8499999999999998,0.6999999999999995,,0.8499999999999998,,1.0,0.0,0.0
